업체코드,ID(작성자),리뷰 내용,작성일,평가 카테고리
1658039837,륜6068,자주와서먹는곳입니다~맛있어요,2026년 6월 4일 목요일,음식이 맛있어요_매장이 넓어요_대화하기 좋아요_
1658039837,jno****,여기너무맛있고든든합니당가성비도좋아요!,2026년 6월 4일 목요일,음식이 맛있어요_양이 많아요_매장이 넓어요_단체모임 하기 좋아요_
1658039837,기타616,맛있습니다양많고자주오는거같아용,2026년 6월 4일 목요일,음식이 맛있어요_양이 많아요_인테리어가 멋져요_매장이 넓어요_
1658039837,000192178,정갈하게한상으로나오는게너무좋아요!추가반찬도여러종류라다양하게먹을수있어좋았습니다!,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_반찬이 잘 나와요_매장이 청결해요_
1658039837,강도민43,너무맛있어요,2026년 6월 4일 목요일,음식이 맛있어요_양이 많아요_매장이 넓어요_뷰가 좋아요_매장이 청결해요_
1658039837,kim****,가족끼리방문했는데맛있고직원님들너무친절해서즐거운시간보내고갑니당,2026년 6월 4일 목요일,음식이 맛있어요_특별한 메뉴가 있어요_
1658039837,으니111,생선말고도풍성한반찬에너무맛있어요!!!매장도깔끔하고좋아요,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
1658039837,실비아2436,고등어구이랑제육볶음이랑반찬류다맛있어요,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_양이 많아요_인테리어가 멋져요_매장이 넓어요_
1658039837,덕배군,맛있네요,2026년 6월 4일 목요일,음식이 맛있어요_재료가 신선해요_양이 많아요_친절해요_매장이 청결해요_
1658039837,gum****,음식이전체적으로삼삼하면서맛있어요생선살이촉촉해서먹기좋았어요재방문의사이습니다,2026년 6월 4일 목요일,인테리어가 멋져요_매장이 넓어요_양이 많아요_
1658039837,boo****,아이들도먹을게많아서좋아요맛도좋아요,2026년 6월 4일 목요일,음식이 맛있어요_인테리어가 멋져요_친절해요_
1658039837,o2****,김치전도있고가성비가너무좋아요,2026년 6월 4일 목요일,인테리어가 멋져요_매장이 넓어요_단체모임 하기 좋아요_가성비가 좋아요_
1658039837,기야15,언제와도맛있는달빛에구운고등어!!!!생선구이가먹고싶을땐무조건입니당:)❣️,2026년 6월 4일 목요일,음식이 맛있어요_양이 많아요_매장이 넓어요_인테리어가 멋져요_
1658039837,ley****,밑반찬도맛있고생선구이도맛있어요!!,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_매장이 넓어요_
1658039837,lee****,밑반찬도맛있고생선구이도맛있어요!!,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_양이 많아요_가성비가 좋아요_메뉴 구성이 알차요_
1658039837,sal****,고등어생각날땐달빛에구운고등어죠🐟도청점엔김치전도있네요👍🏼👍🏼완전맛있게먹고가용😎,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_매장이 넓어요_매장이 청결해요_
1658039837,HJ27,배부르게잘먹고갑니다만성점도이용해봤는데소문으로신시점이잘나온다고그래서한번방문해보았는데!대만족!!반찬도따듯하게회전도잘되서그런지생선도비릿함없이맛있게먹었습니다,2026년 6월 3일 수요일,음식이 맛있어요_양이 많아요_메뉴 구성이 알차요_잡내가 적어요_반찬이 잘 나와요_
1658039837,초록색우유,달빛에구운고등어가성비좋고맛있어요!,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_
1658039837,에바킹스오복,브레이크타임없어서늘애매한시간에오기딱좋아요!!주차장됴넓어서좋고무엇보다너무맛있어요!!!!,2026년 6월 3일 수요일,재료가 신선해요_음식이 맛있어요_양이 많아요_매장이 넓어요_인테리어가 멋져요_
1658039837,또또긴,운동전든든히단백질챙겨먹고갑니다!맛있어서자주와요ㅎㅎ😋👍🏻,2026년 6월 3일 수요일,음식이 맛있어요_혼밥하기 좋아요_친절해요_매장이 청결해요_
1658039837,겨울8094,너무너무맛있고요셀프바도좋고요생선구이는최고구요,2026년 6월 3일 수요일,음식이 맛있어요_양이 많아요_건강한 맛이에요_반찬이 잘 나와요_메뉴 구성이 알차요_
1658039837,김현석9627,매장엄청깨끗하고음식맛잇아용,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_양이 많아요_인테리어가 멋져요_단체모임 하기 좋아요_
1658039837,나는 꽃93,자주오는곳~오늘은조금기다림항상맛있어요,2026년 6월 3일 수요일,음식이 맛있어요_
1658039837,hblume,고등어구이맛있어요.추천합니다.,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_매장이 청결해요_
1658039837,hohonaya99,고등어구이맛있어요.추천합니다.,2026년 6월 3일 수요일,음식이 맛있어요_
1658039837,na young57,오늘은건강식이먹고싶어서왔어요ㅎㅎ역시너무맛있어요!!든든히잘먹었어요!!,2026년 6월 3일 수요일,음식이 맛있어요_양이 많아요_가성비가 좋아요_매장이 넓어요_
1658039837,sls****,갑자기생선구이가먹고싶어서부모님이랑아이들데리고방문했습니다!너무맛있게먹고갑니다♥️,2026년 6월 3일 수요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1658039837,맛냐맛냐,가성비가좋아요!!자주방문하고있답니다ㅎㅎ가족외식메뉴로추천해요,2026년 6월 3일 수요일,음식이 맛있어요_가성비가 좋아요_매장이 넓어요_샐러드바가 잘 되어있어요_음식이 빨리 나와요_
1658039837,환타콜라사이다,맛있어서재방문했어요굿,2026년 6월 2일 화요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_매장이 넓어요_
1658039837,쨔니야,음식도맛있고상차림도깔끔해서좋아요!,2026년 6월 2일 화요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1658039837,수비니7474,부모님모시고와서식사했는데맛있다고만족해하셔서뿌듯했네요.,2026년 6월 2일 화요일,음식이 맛있어요_양이 많아요_
1658039837,Lee Jimmy,맛있어용!!!!!🤎,2026년 6월 2일 화요일,재료가 신선해요_음식이 맛있어요_매장이 넓어요_
1658039837,마녀3,생선먹을때항상오는곳이예요.맛있어요.,2026년 6월 2일 화요일,음식이 맛있어요_양이 많아요_가성비가 좋아요_매장이 청결해요_
1658039837,바다seem,신시가지고등어맛집!!!,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_
1658039837,행복한팸,싹다비웠어요,2026년 6월 1일 월요일,음식이 맛있어요_매장이 넓어요_
1658039837,텐트11,맛있어요오남편이랑늦은점심먹기조아오ㅛ브레이크타임없으니까너무좋아요옹☺️☺️,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_매장이 넓어요_인테리어가 멋져요_
1658039837,행복더하기1,계란말이특히맛있어요,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_
1658039837,ros****,너무맛있어요,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_
1658039837,바니7524,셀프바음식이좋아서자주오는편이예요점심에는대기해야해요,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_매장이 넓어요_
1658039837,aoa****,반찬도다양하고세트로여러가지먹을수있어서좋아요맛있게잘먹었습니다,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_인테리어가 멋져요_
1658039837,didc****,반찬도다양하고세트로여러가지먹을수있어서좋아요맛있게잘먹었습니다,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_매장이 넓어요_
1658039837,샤이니5337,생선먹으러왔어용~~~역시존맛탱🩷🩷🩷,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1658039837,kim****,고기가신선하고직원분들이친절해요,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_매장이 넓어요_혼밥하기 좋아요_
1658039837,놀러오귤,고기가신선하고직원분들이친절해요,2026년 6월 1일 월요일,음식이 맛있어요_
1658039837,나우린아맘,평화점에서가보고여기지점은처음인데매장이넓고시원하여좋네요맛나게먹고갑니다!,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_가성비가 좋아요_매장이 넓어요_친절해요_
1658039837,kdh****,가성비진짜좋고맛도좋고아주좋슴니다,2026년 5월 31일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_가성비가 좋아요_
1658039837,둥이둥이얍,잘먹었습니다,2026년 5월 31일 일요일,음식이 맛있어요_
1658039837,2ebber37,맛있게먹었어요,2026년 5월 31일 일요일,음식이 맛있어요_가성비가 좋아요_
1658039837,방정라이언,음식이정갈하고깔끔해서가족단위로오기좋아요~!,2026년 5월 31일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_매장이 넓어요_
1658039837,bye****,반찬도알차고구성도괜찮아여물론맛도있음!!!완전추천해요데이트로도굿~!,2026년 5월 31일 일요일,음식이 맛있어요_양이 많아요_가성비가 좋아요_건강한 맛이에요_매장이 넓어요_
35262409,김희연26,사람들마다뭐가더맵다고말이다르다는데저는양푼이더매웟던거같아요!!둘다맛잇게맵네요!!,2026년 6월 15일 월요일,음식이 맛있어요_가성비가 좋아요_매장이 넓어요_
35262409,rjs****,너무맛있으요전주올때마다힐링하고갑니다ㅎㅎ,2026년 6월 15일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
35262409,hohoho3333,오늘도맛있게잘먹었습니다,2026년 6월 15일 월요일,음식이 맛있어요_재료가 신선해요_반찬이 잘 나와요_
35262409,codbbs,치즈추가해서먹었는데맛있게잘먹고갑니다,2026년 6월 15일 월요일,음식이 맛있어요_
35262409,울이7,낙지볶음맛있어요!!!!,2026년 6월 15일 월요일,음식이 맛있어요_
35262409,rla****,음식이나오자마자비주얼부터만족했습니다.낙지는신선하고쫄깃했고갈비는육즙이살아있어맛있게먹었어요.매장도깔끔하고좌석이넓어서편하게식사할수있었습니다.전주에서낙지와갈비를함께즐기고싶다면추천할만한곳입니다.,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_양이 많아요_특별한 메뉴가 있어요_매장이 넓어요_
35262409,뚱이47,맛있다고해서처음방문했는데음식이깔끔하고정갈하게잘나오고맛있어요낙지볶음하고양푼갈비둘중뭐먹을까?고민하다낙지볶음시켜서먹었는데낙지가큼직하고탱글탱글통통하니양도많고양념이너무맛있어요.낙지와소면콩나물듬뿍넣고비벼먹으면맛있습니다.그리고양념이맛있어서다먹고난뒤밥비벼먹으면끝내줍니다.낙지파전또한낙지도큼직하니많고파도많이들어가있어서너무맛있고바삭해서제취향이었어요.다음엔양푼갈비도먹으러와야겠어요.,2026년 6월 13일 토요일,음식이 맛있어요_재료가 신선해요_매장이 넓어요_매장이 청결해요_
35262409,작렬23,맛있다고해서처음방문했는데음식이깔끔하고정갈하게잘나오고맛있어요낙지볶음하고양푼갈비둘중뭐먹을까?고민하다낙지볶음시켜서먹었는데낙지가큼직하고탱글탱글통통하니양도많고양념이너무맛있어요.낙지와소면콩나물듬뿍넣고비벼먹으면맛있습니다.그리고양념이맛있어서다먹고난뒤밥비벼먹으면끝내줍니다.낙지파전또한낙지도큼직하니많고파도많이들어가있어서너무맛있고바삭해서제취향이었어요.다음엔양푼갈비도먹으러와야겠어요.,2026년 6월 13일 토요일,음식이 맛있어요_양이 많아요_특별한 메뉴가 있어요_
